orig	translated
sage brush . She was Lily of the West ; I was Rose of the South . She is dead , pobrecita , the Lily : she was of this world , which needs a man , not a woman : pobrecita mia . ” “ What is your real name ? ” Sard asked . “ Clara , ” she said , “ Clara of the Salt - Pans , the woman of Miguel , called Miguel sin Nada . ” “ He is Miguel con Mucha , with yourself , señora , ” Sard said . “ And now adios , and always my thanks , siempre , siempre , siempre . I will return your shoe by Miguel . ” “ For the love of all the saints in bliss , caballero , ” she said , “ in no way let Miguel suspect that you have talked with me . Ay de mi , we women ; we suffer for our hearts . Miguel is of a jealousy that would make proud , being such evidence of love , if it were not such inconvenience . A thought , a turn of the head , a look , and he at once ranks me with those infamous of life , with her of Sheba , and Ysabel , Queen of England . ” “ I will not let him suspect , ” Sard said . “ And now farewell , and my thanks and again my thanks . ” “ Stay yet , ” she said . “ Stay yet for one instant . I shall be here sixty years , perhaps , like Caterina La Fea , below , at the poblacion , old , old , and wrinkled like the devil , red - eyed , blind , from sitting in the smoke , sucking bits of meat at last , with her gums . And little children flinging dead rats at her and calling her Witch - Witch . I have had one instant with you ; let me have one other ; only one ; since it has to last for sixty years , you would not grudge me one instant ? Then when I am as Caterina , I shall think , ah , but truly I lived , once , at that midnight , when one like St. Gabriel came to my door , and was as a count or duke to me , who am Clara the woman of Miguel . ” “ Señora , ” Sard said , “ I , too , shall think of you , at times , for whatever years may remain to me ; but now I must go , and so I say again , thank you and farewell . ” He turned away as fast as he could hobble . “ Stay yet , ” she implored . “ I do not importune , but I do not know your name	, adios , adios , adios , adios , adios , adios , adios , adios , adios , adios , adios , adios , adios , adios .
and killed him . With my own dose , in his own stronghold , I gave him Death . ” “ You were n't allowed to bury him , ” Sard said . It was a shot which went home . Plainly , the burial of Captain Cary by the murderer in the priest 's clothes would have given a relish to the crime . “ No matter , ” the Holy One answered , controlling his face , “ I shall bury you , when I have done with you . ” “ You have n't done with me yet , ” Sard said . “ And I owe you for Captain Cary . ” “ Your owners owe me for the ship . ” “ Perhaps I may pay that too . ” Sagrado walked to the throne in the apex of the room ; he seated himself and appeared to consider . Sard knew that he had touched the beast to the quick by his remark about the burial . He followed it up with : “ Mr. Dorney read the service very well , I understand . You did not numb his brains , I gather . ” “ He has few to numb , ” Sagrado answered . “ But I am thinking of what you said about payment , and of you paying me . You think yourself capable , do you , of standing in a contest with me ? ” “ I would do my best , the city scavenger being absent . ” Sagrado laughed , yet seemed still to be considering : he swayed a little to and fro . “ Yet it is absurd , ” he said . “ It would be no fair match . ” “ You are older , ” Sard said , “ that is true , but you are fresh . I have already fought twice this night . ” “ I had not heard that , ” Sagrado answered . “ I heard that you had been beaten : did you refer to that ? ” “ Yes , ” Sard said . “ That was not in my mind , ” Sagrado said , “ when I wondered at the fitness of the match . The issue is not between Master and servant , but between the civilised world and its Destroyer . You are disgusting to me , but not important enough . You are not master of your destiny . You are a part of the scum of life , which is active for another ( though without religion ) and worried for another , though without purpose . And your talk is such as one would expect : it is prejudice based on ignorance , just like your press . Your sports , your muscle , your fair play , all these catchwords which you repeat when people ask you for intelligence , degrade men . Shall we	” Sard said , “ . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ” , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ ” ” he said , “ , ” he said , “ ” ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” he said , “ , ” ” he said , “ , ” ” he said , “ , ” ” he said , “ , ” ” he said , “ , ” ” he said , “ , ” ” he said , “ , ” ” he said , “ , ” ” he said .
. Tell me your name . I would think of your name and pray for you in the chapel and before the image here . ” “ My name is Harker . ” “ Harker . What does that mean ? ” “ I do not know : perhaps ‘ one who listens . ' ” “ Listens for what ? ” “ What do people listen for ? ” “ The sea wind in the heat , ” she said thoughtfully ; “ and the crowing of the cock in the night of pain ; and , in life , the footstep of the beloved who never comes ; or when he does come , goes on the instant . ” “ Good - bye . ” “ What do you listen for ? ” she cried . “ A change of wind , perhaps . Adios . ” He turned from her rapidly , but as he turned she knelt suddenly at his side , snatched his hand and kissed it . “ Thank you , ” he said , “ but men are not worthy of that , señora . ” He withdrew his hand and hobbled a few steps away . At this little distance , he called : “ I thank you , señora ; good night . ” He knew that she would not follow him into the darkness : she did not , but he heard her break into a wild crying of tears and lamentation . The last that he saw of her was the grey of her sacking and the pallor of her face , standing looking after him while she lifted up her voice and wept . Perhaps three - quarters of an hour after leaving Rose of the South , when it was ( as he judged ) a little after two in the morning , Sard saw in front of him the sheds of “ the siding beside the jetty . ” Sard could see no horses , but there was an engine on the line with steam up ; a glow was on the smoke coming from its funnel ; a glare from its fire made the stoker and driver ruddy with light . The engine was headed inland with a load of trucks coupled to it . Men were moving about between the quay and the trucks , either loading or unloading something heavy . At any other time he might have wondered why men were shipping copper - ore at midnight during a norther , though indeed the jetty was screened from the wind by the high land beyond it . He had no suspicion of these men . He was perhaps stupid from poison and fatigue ; he thought that he had reached his rest . One of the workers came away from the trucks to get a drink at a scuttle - butt . Sard heard the chain of the dipper clink ,	, ” he cried , ” he shook his head , ” he shook his head , ” he shook his head , he shook his head , he shook his head , he shook his head , he shook his head , he shook his head , he shook his head , he shook his head , he shook his head , ” he said , “ ” he said , “ ” he , ” he said , “ ” he said , “ ” he , “ ” ” he , “ ” he , “ ” he , “ ” he , “ ” he , “ ” he , “ ” he , “ ” ” he , “ ” ” he , “ ” he , “ ” ” he , “ ” he , “ ” ” he , “ ” he , “ ” he , ” he , “ ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , “ ” he , ” he , “ ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , ” he , “ ” he , ” he , “ ” ” he , “ ” he , ” he , “ ” he 
"and had my coming - out party . But they are all so proud and grand , these clergymen . They are so sure of themselves . I once went to an Easter service in Washington , it was at St. Thomas 's , when the sermon was entirely devoted to a passionate plea for money , money , money . I 've never met a clergyman yet who did n't hint that while the Lord loved my soul , the Church would settle for cash . """""""" """""""" I suppose the churches need money like everybody else , """""""" I suggested . """""""" At least they do n't charge admission like the movies . """""""" """""""" Oh , I know they need money but they ca n't need money as much as people need goodness or God or whatever it is they do need . I 'd like to find a single good simple man who was n't too sure of himself . Well , I ca n't explain . Get undressed and come to bed , darling . The sheets are bitterly cold . """""""" I chucked my clothes onto the chair by the fire . """""""" Hell ! """""""" I exclaimed . """""""" That would be too awful ! """""""" Germaine made a vague questioning noise . """""""" Suppose we are resurrected not as we 'd like to be but as we are . You 'd be safe . You have the build of an angel and you 'd be a knockout with wings , but I 'd look like a ringer even in the best of haloes and with this weight I 'd need a terrific wing - spread to get off the ground . Even then , I 'd have to have a run - way . """""""" I fixed the fire so it would keep burning for a couple of hours and adjusted the fire - screen so that there was no chance of a stray spark landing on the carpet . Then I crossed to the window overlooking the lawn and opened it on the cool spring night . The moon , now suspiciously less virginal in figure but still shamelessly serene in silver , rode in the western sky and the scents of spring drifted in on the light breeze . There was no sound save the distant jingling of the peepers and the near - by rustle of the dry vines outside the window - frame . """""""" I wish to God I knew who I am , """""""" I muttered . CHAPTER 30 """""""" No doubt you 'll be asking me to reconcile predestination and free will , """""""" observed Dr. Angus McGregor , minister of the Tenth Presbyterian Church of Manhattan . """""""" That was n't quite my question , sir , """""""" I replied . """""""" I asked you whether you could justify the Lord 's putting my soul into another man 's body . Am I to"	""""""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""""" """""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""" """""""" """""""""" """""""""""" """""""""" """""""""" """""""" """""""" """""""""" """""""""" """""""""" """""""" """""""" """""""" """""" """""" """""" """""""" """""" """""""" """""" """""""" """""" """""""" """""" """""""" """""""" """""" """""""" """""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""" """""""""" """""""" """""""""" """""""""""" """""""""" """""""" """""""""""" """""""""" """""""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""" """""""""" """""""""" """""""" """""""""""" """""""""""" """""""""""" """""""""""" """""""""" """""""""" """""""""
for his crimes ! ... a Minister kidnapped ! ... the Chamber in consternation ! ... The whole country attacked in the person of its highest representatives ! ... Ah ! Fantômas is indeed a genius , the genius of audacity , the king of frightfulness , the monster that assails everything , that fears nothing , for whom nothing is sacred ! ” For the tenth time , Fandor re - read the article in _ La Capitale _ . On regaining the Rue Saint - Fargeau , worn out by the stress and strain of his visit to Elisabeth , he had heard the newsboys crying at the top of their voices the latest edition of _ La Capitale _ . People were fighting for the paper , passers - by reading the news with looks of horror and feverish excitement . No sooner had Fandor cast his eyes on the copy he had secured than he started violently . In enormous letters he read the headlines : “ _ Fantômas at work again.—A Minister carried off by brigands.—Fantômas demands a million francs to disappear . The Chamber votes defiance . _ ” Now , back in his garret two hours ago , Fandor was reading , still incapable , in the mad whirl of his thoughts , of regaining anything like calmness , the amazing details of the extraordinary sitting of the Chamber , the Chamber wherein Fantômas had thrown defiance , a veritable ultimatum to France , the sitting that had been held that same afternoon at the moment he was on his way to Mlle . Dollon 's . That Fantômas should strike a sudden blow , he reflected , a blow so extraordinary as the one he has just delivered , is astounding , but it is not perhaps so crushing as I thought at first . In any case , what a fine argument it supplies in Juve 's defence . If Fantômas manifests his activity abroad , in public , why , Juve can no longer be confounded with him , seeing Juve is a prisoner in the Santé ! Then , with ever increasing agitation , the journalist began to read the passage in the paper giving the shorthand report of the debate in the Chamber , which stated how his name , his , Jérôme Fandor 's name , had been uttered aloud as probably masking that of one of Fantômas ' chief accomplices . “ By the Lord ! ” soliloquized the young man , “ it 's plain enough ; everybody believes that Juve is Fantômas ! Now Juve is in gaol , debarred from action ; the inevitable conclusion , therefore , is that one of his lieutenants , one of his accomplices , must be credited with the atrocity of to - day . As I am known to be Juve 's bosom friend , it is naturally on me the police fix their suspicions ,	Fandor Fantômas , _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ Fantômas , _ Fantômas , _ Fantômas , _ Fantômas , _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ , _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ , _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ , _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
"? Do you think we 'll be able to do that in this world called Drome . """""""" """""""" Why not ? """""""" """""""" But how-- ? """""""" Rhodes turned like a flash . """""""" Hear that ? """""""" he said . """""""" By the great Nimrod , another one ! """""""" The darkness still lay impenetrable , pitchy . We flashed our lights into the trees , this way and that , all about us ; but no eyes were seen gleaming at us , nothing was seen moving save the shadows , and not the faintest sound was heard . The Dromans were listening intently , but it was patent that they had not heard that sound which had whirled Rhodes about ; nor had I heard it myself . """""""" Are you sure , """""""" I queried , """""""" that there was a sound ? """""""" """""""" I most certainly thought that I heard something . """""""" """""""" Look ! """""""" I cried , pointing upward . Through openings in the foliage , were to be seen pale flickerings of light . """""""" Thank Goodness , """""""" Rhodes said , """""""" we 'll soon again have light . I hope that this time it will last . """""""" And we soon did -- the strong mystic , and yet strangely misty , light pervading the mysterious and dreadful wood , the flickerings and flashes overhead soon opalescent and as beautiful as ever . We at once ( Ondonarkus having picked up his arrow and Zenvothunbro drawn his from the body of the cat ) left that spot , to make our way deeper and deeper into that forest , which harbored enemies so terrible and so treacherous . """""""" Why , """""""" I queried , """""""" did n't we camp up there on rocks , where it would have been impossible ( save in one of these periods of darkness ) for anything to approach us unseen ? We had made a day 's good journey ; and here we have gone and left a place of safety to camp somewhere in this horrible wood . """""""" """""""" What , """""""" returned Milton Rhodes , """""""" would that have been but postponing the inevitable ? For into these trees we should have had to go , sooner or later , and the thing would have been watching for us just the same . As you say , we had made a good journey for the day ; well , are n't we making it better ? """""""" """""""" It is n't ended yet . """""""" """""""" This place , after all , Bill , may not be so bad as it seems . """""""" """""""" Well , there is one consolation , """""""" I remarked : """""""" there is no danger of our starving to death in this lovely Dante 's Inferno . Look at all the fruit and nuts and things . """""""" """""""" Yes ."	""""""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""""" """""""""" """""""""" """""""""""" """""""""" """""""""" """""""""" """""""""" """""""""""" """""""""""" """""""""""" """""""""""" """""""""""" """""""""""" """""""""""" """""""""""" """""""""" """""""""""" """""""""" """""""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""""" """""""""" """""""""""" """""""""" """""""""" """""""" """""""""" """""""""""" """""""""""" """""""""""" """""""""" """""""""" """""""""" """""""""" """""""""" """""""""""" """""""""""" """""""""" """""""""""" """""""""""" """""""""" """""""""""""" """""""""" """""""""" """""""""" """""""""" """""""""""" """""""""""" """""""""""" """""""""
. The lieutenant nodded and , his brows puckered , sat down . Turning to his visitor his eyes widened with surprise . “ Well , what 's the matter with you ? ” he exclaimed . “ You look as if you 'd seen the devil .... ” “ Perhaps , ” De Medici smiled faintly . His new fears had emptied him of the scene he had planned with the man — a casual and triumphant scene with Norton cringing and miserable . “ I 've had a rather bad night , ” he added vaguely . “ Well , ” the lieutenant shrugged , “ it 's been no worse a night than I 've had . ” Norton sighed and , leaning forward , placed his hand on De Medici 's knee . “ Young man , ” he continued , “ I feel I owe you an apology . ” “ Yes , ” De Medici agreed , “ I was coming to that . How is Miss Ballau ? ” The lieutenant smiled tiredly . “ Oh , do n't rub it in , ” he answered . “ Miss Ballau is quite well , I fancy . Have you seen her ? ” “ No , I just got here , ” De Medici said . “ I mean did you see her last night ? ” De Medici stared at the detective . “ Of course I saw her last night ... here . You were here .... ” “ I mean after our little party here , ” Norton went on . “ After I left ? ” De Medici began and paused . “ Yes . ” Norton 's wearied eyes confused him . After he had left ? Then .... “ Where is Miss Ballau ? ” he cried . “ Well , as I said before , ” Norton answered , “ I owe you an apology . We let her go almost immediately after you and the doctor left . The case against her has collapsed . That is , so far as her actual guilt is concerned . That 's why I called you over last night . I thought you might fill in the missing links . ” De Medici 's face remained without expression but his thoughts were circling wildly once more . Norton was still talking . “ It was a mistake to arrest her at all . I felt from the beginning that we were acting too hastily . But the burned note sort of decided things for me ... for a little while . But — there were too many unexplained things ... too many ends . So we let her go . It 's the only way . She knows something and it 's impossible to get it out of her here . We 've got a better chance waiting for her to lead us to the man or woman	Medici sah es , er sah es , er sah es , er sah es , er sah es , er sah es , er sah es , er sah es , er sah es , er sah es , er .
Lady Beltham stopped suddenly . The bell of the house telephone that communicated with the porter 's lodge had just rung . Mechanically the great lady unhooked the receiver and listened . She was going to say no ! to the question asked by the servant speaking from the other end of the wire , but Fantômas , without the smallest scruple , had appropriated the second receiver . “ Ask him up , madam , ” he gave his orders , “ you can not do otherwise , you must ! ” Lady Beltham obeyed and gave the required answer to the servant : “ Ask Monsieur Ascott kindly to come upstairs ; show him into my rooms . ” * * * * * In the midst of that Parisian oasis formed by the Parc des Princes , Lady Beltham had for some months been in occupation , under the name of the Grand Duchess Alexandra , of a magnificent mansion standing in the middle of a vast park . The front of the house was approached by great gates of wrought iron , dividing the boulevard from a fine gravelled drive that swept round a lawn before the main entrance . Behind the building was a short cut leading from the offices and opening into a deserted by - street ; this could only be reached after crossing an orchard planted with fruit trees , a spot of quite a countrified and unpretending aspect . The path connecting the house with the exit into the by - street was completely overshadowed by a double row of clipped yews , a relic of a garden of an earlier date , and throughout its length were ranged a number of beehives , giving this part of the garden a homely and utilitarian appearance , a charm that was at once restful and picturesque . While Lady Beltham was awaiting the visitor whom , at Fantômas ' unexpected order , she had decided to receive , and was endeavouring to restore to her features , distorted by the agitations she had gone through , some appearance of calm and composure , the monstrous malefactor , who had for months duped all Paris , passing himself off as the American detective , Tom Bob , slipped away softly into the adjoining room , under pretext of an intention to listen to the conversation the wealthy young Englishman wished to have with the lady he doubtless still took to be the Grand Duchess Alexandra . But anyone who could have seen Fantômas when alone in the room would surely have suspected the man of some more sinister motive . The brigand did not stay near the half open door , shielded though it was by a heavy curtain . With preoccupied air and a brow wrinkled in anxious thought , he stepped up to the window , and long and carefully scrutinized what lay outside , if by any chance he might	                                                         
a story . Donovan , the doorman , greeted him . “ Good morning , ” he said . “ There 's quite a crowd , sir . ” De Medici nodded . He recalled there was to be an auction of the Ballau treasures . Money was needed to pay the dead man 's debts and provide his daughter with expenses . “ Started yet ? ” he asked . “ Yes . ” Donovan 's eyes took in the vestibule . He came a step closer and added : “ You know , Mr. De Medici , there 's been a lot of clews around here . ” De Medici assumed an air of polite conspiratorial interest . “ Yes , ” went on Donovan , “ and I did n't tell all I knew to none of them , seeing it was n't anything that would help . But I 'll tell you , sir . Things were n't all right in the Ballau apartment for some time . Many the time I 've passed their door and heard screaming . A woman screaming and Mr. Ballau arguing with her .... ” The doorman straightened and resumed his doorman manner . A group of visitors to the auction had entered . “ We 'll talk more about it later , ” De Medici murmured and stepped toward the elevator . Voices came from behind the closed door of the Ballau apartment . De Medici pressed the bell and waited . The door opened slowly . A sound of chattering and laughter struck him . “ Hello , ” he bowed to the woman who had admitted him . Jane . He looked curiously at her . For a moment he had failed to recognize her . “ In there , sir , ” she said , indicating the crowded library . “ Have they started yet , Jane ? ” “ Yes , sir . ” “ And how have you been ? I have n't seen you since the inquest . ” She shook her head . Tears lighted her haggard eyes . “ They 're selling all his things , ” she whispered ; “ all his nice things . ” “ Has Miss Ballau been here yet ? ” She stared at him . “ Miss Ballau ! ” she repeated . “ She ... she was arrested . ” The old woman 's shoulders fell and tears rolled over her thin cheeks . “ Miss Ballau was released last night , ” De Medici said softly . “ She 's quite all right now .... ” “ Thank God ! ” Jane nodded . He walked toward the crowded room . He would talk to her later . Florence had induced her to perjure herself . He recalled Donovan ... a woman screaming and Ballau arguing with her . Yes , maybe Jane could help out .... In the library he took his	De Medici , er sah es , er sah es , er sah es , er sah es , er sah es , er sah es , er sah es , er sah es , er sah es , er sah es .
died . You can see from the standpoint of heredity what took place . The sadistic strain in the blood of the grandfather mixed in the unbalanced blood of the woman — and the minister was the result . From such a type you look for your odd reforms — your fantastic crimes . ” In the silence which followed there came the plaintive voice of the chief : “ But still I do n't understand why he killed Warren . ” “ Well , ” came Bartley 's voice , “ let us start at the beginning . Here you have the minister . His heredity is very bad . His entire life , that is , the things he did , showed that he was a sad neurotic . He hated pleasure ; he hated all things which normal people enjoy . In fact most of the wild , rabid fanatics are the same type . But with him there was a double danger . “ We know to - day that there is not much difference between the person who reacts violently in a sexual manner and the one who goes to a wild extreme in religious matters . Our psychology has proven they are alike , from hundreds of cases . You had here an unbalanced man . The anti - evolution group , of which he was a member , had read Warren 's statement — the last proof of evolution had been found . Now to him that would be absurd ; and , at the same time , he would look upon Warren as an enemy of God . “ Let us suppose he brooded over the matter day after day . He might have even prayed that Warren would be found wrong . Then to add flame to his unbalanced thoughts came the news that Warren was to write his book in the very place where the minister lived . That did not improve matters . So one day he went to see Warren . I think I can picture what happened . ” “ What ? ” came the chief 's eager voice . “ I think the minister went into Warren 's library with the purpose of begging that he would not publish his book . In his unbalanced mind he would see nothing out of the way in such a request . You can picture what Warren must have said . It was like oil to a flame . As the minister looked at the scientist he would see him as the very enemy of society . Then , without a doubt , something snapped in his brain . He rose to say ‘ good - by ' and suddenly stabbed him . In his first wild frenzy he thought of himself as doing the work of God . The cross was a symbol of that . And when he wrote the word ‘ Ananias , ' the same	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
that it was a way up this cliff . As it was a possible means of getting back to his course , he set himself to climb it . It took him an hour to reach the top , and as he scrambled up to safety above it , the thongs of his ollas broke , and both jars dropped to the bottom of the chimney and smashed to pieces there . He found himself on a great heave of rocky mountain which went on to a pine forest . Beyond the pine forest the main crags of the Sierra rose , covered with snow . They were blindingly bright in front of him , rocks as blue as steel and ice as white as death , a wall between him and the sea , which he would have to climb . At about sunset , when he was entered into the pine forest , he smelled suddenly a smell of smoke . It was the smoke of burning pine - cones or pine - needles . He judged that it came from a little fire , because he so easily lost the scent . He turned towards it , thinking that even the most savage of mountain Indians would be less terrible than that loneliness . Sometimes he lost the scent , then he cast about like a dog , until he picked it up again . Presently he was almost certain that he heard a moan . It seemed the fitting speech for such a place . He went towards it , and soon heard the moaning pass into something much more savage , a cursing and a calling down of vengeance . After a minute of violence , it died again into grief and mourning and lamentation . He went towards the noise and came round some great rocks on to a scene which he remembered until he died . There was an open space there with the tracks of men and horses on the sandy floor of the pine forest . Someone had kindled a little fire there , and the ground was littered with bits of tamales . Beyond the fire , swinging so that his feet were sometimes covered by gusts of the smoke , a dead man hung from a pine branch . At the foot of the tree , crouched and moaning , was a woman . She was rocking to and fro with her grief . From time to time she stretched her arms abroad and cursed and screamed in a kind of rhythm or poetry of hate . Then the grief again became too strong for her , and she moaned and lamented . One of the dead man 's slippers had fallen into the fire and lay half burnt there . There was a paper pinned upon his chest , with the word “ Traitor ” drawn on it with a burnt stick . The paper was a coarse	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
stood braced , horn to horn , like bulls . On both occasions these visits had terminated abruptly in less than a week . The bare , wind - swept little town , winter - locked , had seemed unspeakably dreary to Magnolia . In the chill parlour of the cottage there was a wooden portrait of her father done in crayon . It was an enlargement which Parthy had had done from a small photograph of Andy in his blue coat and visored cap and baggy wrinkled pants . An atrocious thing , but the artist , clumsy though he was , had somehow happened to catch the alert and fun - loving brightness of the keen brown eyes . The mutton - chop whiskers looked like tufts of dirty cotton ; the cheeks were pink as a chorus girl 's . But the eyes were Andy 's . Magnolia wandered into the parlour to stand before this picture , looking up at it with a smile . She wandered , too , down to the river to gaze at the sluggish yellow flood thick now with ice , but as enthralling as ever to her . She stood on the river bank in her rich furs , a lonely , wind - swept figure , gazing down the river , down the river , and her eyes that had grown so weary with looking always at great gray buildings and grim gray streets and swarming gray crowds now lost their look of strain , of unrepose , as they beheld in the far still distance the lazy Southern wharves , the sleepy Southern bayous — Cairo , Memphis , Vicksburg , Natchez , New Orleans — Queenie , Jo , Elly , Schultzy , Andy , Julie , Steve . She took Kim eagerly to the water 's edge — gave her the river with a sweep of her arm . Kim did not like it . “ Is that the river ? ” she asked . “ Why , yes , darling . Do n't you remember ! The river ! ” “ The river you told me about ? ” “ Of course ! ” “ It 's all dirty and ugly . You said it was beautiful . ” “ Oh , Kim , is n't it ? ” “ No . ” She showed her the picture of Captain Andy . “ Grampa ? ” “ Yes . ” “ Cap'n ? ” “ Yes , dear . He used to laugh so when you called him that when you were a little baby . Look at his eyes , Kim . Are n't they nice ? He 's laughing . ” “ He 's funny - looking , ” said Kim . Parthy asked blunt questions . “ Sherman House ? What do you go living in a hotel for all these years , with the way they charge for food and all	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
gone and he floundered , gasping . Joe looked at him critically . “ You wo n't come near my wife no more , ” he observed , as he threw the helpless man a line . “ Oh , no , you ca n't come in my boat dripping as ye are , ” he said cheerily as the other , wild - eyed and half - drowned , clawed at the boat . “ You hang on that there line and I 'll tow ye in , ” Joe continued , and suiting the action to the word picked up both oars and struck out . When at last the keel grated on the soft shingle , Joe got out and after first dropping his anchor looked round for Blueneck . The man lay still in the water , both hands tightly grasping the line , the ripple of the waves tossing him to and fro . Joe dragged him in , threw him down on a bank of dry seaweed , and stood looking at him for a minute or two . “ Ah , I wonder if he be dead now , ” he said to himself , and he bent down to lift the sailor 's eyelids . He tore open the wet remains of Blueneck 's best surcoat and put his hand in the left side . Then he stood up and shrugged his shoulders . “ Ah , well ! ” he said , addressing the unconscious body , “ seeing that you ai n't dead , you may as well live , but you do n't come round my house in a hurry again , or there wo n't be any not quite dead about it -- see ? ” Blueneck opened his eyes for a second and then fell back again into unconsciousness . Joe looked round him , heaved a sigh of relief and , as he strolled off up to the Ship , his face assumed once more its wonted good humour , his heavy sandy lashes fell half over his eyes as usual , and , thrusting his thumbs in his belt , he whistled as clearly , happily , and tunefully as a linnet in May . CHAPTER XI Everything on the shore was very dark and very silent when Blueneck regained consciousness and sat up . His head ached and his body was stiff and cold while his clothes , still wet and sticky with brine , clung to him uncomfortably . He peered round in the darkness , striving to remember where he was and what had happened to him . There was no moon , or at least if there was it was so hidden behind the clouds as to be of no use to any one , and he could only faintly distinguish a kind of haze some quarter of a mile in front of him which he supposed was the sea .	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
