orig	translated
"groping with her hands for the chair beside the table . Finding it , she sank down , outstretched her arms upon the board , and bowed her head upon them . Through the faintness and the leaden horror that weighed her down she heard Ferne 's voice , at first yet monotonous and low , at the last an irrepressible cry of passion : """""""" Now there is no longer troth between us , and all thy days , by summer and by winter , thou mayst listen unabashed to tales of such as I. If I am named to thee , thou needst not blush , for now I have seared away that eve above the river , that morn at Penshurst . And there will be no more singing , and men will soon forget , as thou too -- as thou too must forget ! I loved ; I love ; but to thy lips and thy dark , dark eyes , and thy whole sweet self I say farewell .... Farewell ! """""""" She was aware of his step beside her ; knew that he had lifted the cloak and mask from the table ; thought that but for this all - enfolding heaviness she would speak .... The door opened , and Sidney 's voice reached her in a low , peremptory """""""" At once ! """""""" A pause that seemed filled with laboring breath , then footsteps passed her ; the door closed . Alone , she rose to her feet , stood for a moment with her hands at her temples , then moved with an uncertain step to the fire , where she sank down upon the rushes and tried to warm herself . Something among the ashes drew her attention . In went her hand , and out came a charred end of velvet ribbon . She sat before the fire for some time , dully conscious of sound and movement in the gallery without , but caring nothing . When at last she arose and left the room all was quiet enough , and she reached her own chamber unmolested . Towards evening Cecily , fluttering in after long hours of attendance , found her in her night - rail , half kneeling beside the bed , half fallen upon the floor .... The Countess of Pembroke was not at court , and there was none besides whom Cecily cared or dared to call ; so , terrified , she watched out the night beside a Damaris she had never known . Philip Sidney 's low voice had been urgent , and the man who owed to him a perilous assignation made no tarrying . With his cloak drawn about his face , and his hand busy with the small black mask , he passed swiftly along the gallery towards the door through which he had obtained entrance and where Sidney now waited with an anxious brow . It"	". """""""" """""""" Farewell , Countess , """""""" he cried . """""""" Farewell , Countess , """""""" he said . """""""" I will not forget thee , """""""" he said . """""""" """""""" Farewell , Countess , """""""" he said . """""""" I will not forget thee , """""""" he said . """""""" I will not forget thee , """""""" he said . """""""" I will not forget thee , """""""" he said , """""""" I will not forget thee . """""""" """""""" I will not forget thee , """""""" he said . """""""" I will not forget theeve , """""""" he said , """""""" I will not forget theeve . """""""" """""""" I will not forget theeve , """""""" he said , """""""" I will not forget thee . """""""" """""""" I will not forget thee , """""""" he said , """""""" I will not forget thee . """""""" """""""" Farewell , Sidney , """""""" he said , """""""" I will not forget thee , """""""" he said , """""""" I will not forget thee . """""""" """""""""" I will not forget thee , """""""" he said , """""""""" I will not forget thee , """""""" he said , """""""" I will not forget thee . """""""" """""""""" I will not forget theeve , """""""" he said , """""""" I will not forget thee"
this person ! ” The smaller officer smiled and produced a paper . “ We have a warrant , ” he said . “ It was sworn out by a young lady , Miss Inza Burrage , who charges that you cut the balloon - rope on the day of the Yale - Carlisle football - game , with the intention of causing her death and the death of Charles Conrad Merriwell , who was in the balloon with her . You will see , therefore , that we can do nothing but go ahead , and we place you under arrest . ” ------------------------------------------------------------------------ CHAPTER XVII FORCING HIS ENEMY 'S HAND . Frank Merriwell took his way thoughtfully toward the rooms of Dade Morgan , whither Dade had gone but a moment before . Dion Santenel lay in prison , having been committed to jail that afternoon . When Frank rapped on the door of Morgan 's room , the freshman calmly invited him to come in . He was sitting on his trunk , with various articles scattered about in confusion . Appearances indicated that he had contemplated a hasty flight from New Haven . “ Not going to leave us ? ” Frank asked , dropping into the chair to which Morgan pointed . “ No ! What made you think so ? ” “ This array , or , rather , disarray . ” “ Merely getting some things together for the laundry . ” He smiled in his pleasant way and really was so cool that Frank could not help admiring him . “ I think I 'll close the door , ” said Frank , stepping over and shutting it . “ I came up for a little talk . ” Dade did not get off the trunk . “ It is a bit cool in here . I ought to have done that myself . You 'll pardon me . ” “ Perhaps you can guess what I want to say ? ” “ I suppose it 's something about that polo - game . I 'm free to admit that I wanted the other fellows to beat , Merriwell , chiefly because I do n't like certain members of your team . I hope the fact that I bet on the other team does n't stick in your crop ? ” “ No ; I did n't intend to talk of the polo - game . As for that rascally goal - tend who struck Dick Starbright on the head and laid him out , the law will take care of him . Of course , you had nothing to do with that ? ” Dade flushed . “ It 's an insult to insinuate such a thing , Merriwell ! ” “ I beg your pardon , then , if I am wrong . I have no means of knowing ; but I 'm fully aware of the fact that you	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
room . I have come to the conclusion that the best thing I can do is to open it to - morrow morning , and decide for myself as to its destination . ” Louise sat quite still for several moments . Then she opened her eyes . “ What you say is an immense relief to me , Mr. Laverick , ” she declared . “ I perceive now that we have made a mistake . We should have told you the whole truth from the first . This afternoon when Mr. Bellamy left me , it was to come to you and tell you everything . ” Laverick listened gravely . “ Really , ” he said , “ it seems to me the wisest course . I have n't the least desire to keep the document . I can not think why Bellamy did not treat me with confidence from the first — ” He stopped short . Suddenly he understood . Something in Louise 's face gave him the hint . “ Of course ! ” he murmured to himself . “ Mr. Laverick , ” Louise said quietly , “ in this matter I am no man 's judge , yet , as you and I know well , that paper could have come into your hands in one way , and one way only . There may be some explanation . If so , it is for you to offer it or not , as you think best . Mr. Bellamy and I are allies in this matter . It is not our business to interfere with the course of justice . You will run no risk in parting with that paper . “ Where can I see Bellamy ? ” Laverick Inquired , rising and taking up his hat . “ He would go straight to your rooms , ” she answered . “ Did you leave word there where you had gone ? ” “ Purposely I did not , ” Laverick replied . “ I had better try and find him , perhaps . ” “ It is not necessary , ” she announced . “ No wonder that you feel yourself to have wandered into the Arabian Nights , Mr. Laverick . There are two sets of spies who follow you everywhere — two sets that I know of . There may be another . ” “ You think that Bellamy will find me ? ” he asked . “ I am sure of it . ” “ Then I 'll go back to the hotel and wait . ” She hurried him away , but at the door she detained him for a moment . “ Mr. Laverick , ” she said , looking at him earnestly , “ somehow or other I can not help believing that you are an honest man . ” Laverick sighed . He opened his lips but closed them again . “ You	” he murmured . “ I am not sure , ” he answered . “ I am not sure , ” he said . “ I am not sure , ” he answered . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he answered . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he answered . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he answered . “ I am not sure , ” he said . “ I am not sure , ” he answered . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I am not sure , ” he said . “ I
college , and Flora said she 'd keep the house and take care of Father Duff . But , dear me ; it was n't a month before that ended , and Maggie had to come home again . Flora was n't strong , and the work fretted her . Besides , she never could get along with Father Duff , and she was trying to learn dressmaking , too . She stuck it out till she got sick , though , then of course Maggie had to come back . ” “ Well , by Jove ! ” ejaculated Mr. Smith . “ Yes , was n't it too bad ? Poor Maggie , she tried it twice again . She persuaded her father to get a girl . But that did n't work , either . The first girl and her father fought like cats and dogs , and the last time she got one her father was taken sick , and again she had to come home . Some way , it 's always been that way with poor Maggie . No sooner does she reach out to take something than it 's snatched away , just as she thinks she 's got it . Why , there was her father 's cousin George — he was going to help her once . But a streak of bad luck hit him at just that minute , and he gave out . ” “ And he never tried — again ? ” “ No . He went to Alaska then . Has n't ever been back since . He 's done well , too , they say , and I always thought he 'd send back something ; but he never has . There was some trouble , I believe , between him and Father Duff at the time he went to Alaska , so that explains it , probably . Anyway , he 's never done anything for them . Well , when he gave out , Maggie just gave up college then , and settled down to take care of her father , though I guess she 's always studied some at home ; and I know that for years she did n't give up hope but that she could go some time . But I guess she has now . Poor Maggie ! ” “ How old is she ? ” “ Why , let me see — forty - three , forty - four — yes , she 's forty - five . She had her forty - third birthday here — I remember I gave her a handkerchief for a birthday present — when she was helping me take care of Mellicent through the pneumonia ; and that was two years ago . She used to come here and to Jim 's and Flora 's days at a time ; but she is n't quite so free as she was — Father Duff	. ” “ Well , ” he ejaculated . “ Well , ” he said , “ he 's got n't got n't got n't got n't got n't got n't got n't got n't got n't got n't got n't got n't got n't got n't got n't got n't , he 's got n't he 's got n't . ” “ Well , ” he said . “ Well , he 's got n't got n't , but he 's got n't got n't got n't got n't got n't got n't got n't . ” “ Well , he 's got n't , ” he said . “ Well , he 's got n't , but he 's got n't . ” “ Well , he 's got n't , ” he said . “ Well , he 's got n't , but he 's got n't got n't got n't got n't got n't a chance . ” “ Well , he 's got n't a chance , ” he said . “ Well , he 's got n't a chance , he 's got n't a chance . Besides , he 's a strong girl , and he 's a strong girl . ” “ Well , he 's a strong girl , and he 's a strong girl , and he 's a strong girl , and he 's a strong girl , and he 's a strong girl , and he 's a strong
NIGHT AT THE MAZARIN PALACE While Wogan pursued in vain a flying foe , Lady Oxford and Parson Kelly waited in the house for his return , her ladyship in a great discomposure and impatience , and the Parson more silent than ordinary . Whatever he may have thought of Scrope 's unexpected visit , his pride forbade him questions . ' The most unfortunate affair , ' exclaimed her ladyship distractedly . ' Sure never was a woman so cursed . But indeed I was born under a frowning star , Mr. Kelly , and so my lord 's friends can not visit him , but some untoward accident puts them into peril . ' ' You need be troubled by no fears on our account , ' replied Kelly , ' for Nick will ensure the fellow 's silence before ever he lets him out of his sight . ' ' True , ' said she , with a fresh pang of anxiety , ' Mr. Wogan is with him and will doubtless seek an explanation . ' Kelly smiled , but without any overwhelming amusement . ' Neither , ' said he , ' need your ladyship fear that he will listen to any indiscreet explanation . Words have very little to do with the explanations which Nicholas favours . ' Lady Oxford remarked the distant stateliness in Kelly 's tone and was in a hurry to retrieve the slip she had made . ' It is just that I mean , ' she cried , coming over to Kelly . ' If Mr. Wogan -- kills this man , ' and her eyes flashed as though she did in her heart desire that consummation , ' here at the Park Gates-- ' ' Believe me , ' replied Kelly reassuringly , ' he will omit no proper ceremony if he does . ' ' No , nor will the county justices either , ' retorted Lady Oxford , ' and there are Mr. George Kelly and Mr. Nicholas Wogan to explain their presence at Brampton Bryan Manor , as best they can , to a bench of bumpkins . ' ' Again your ladyship is unnecessarily alarmed . For if Mr. Scrope is now no more , Mr. George Kelly and Mr. Nicholas Wogan are still Mr. James Johnson and his secretary Mr. Hilton . No harm threatens Brampton Bryan Manor from their visit . ' This he said no less coldly , and to cut the conversation short , stalked with excessive dignity to the door . Lady Oxford was gazing ruefully down the avenue from the window , when she heard the knob of the door move under his hand . She turned quickly about . ' It was not of Brampton Bryan Manor I was thinking , ' she said hurriedly , ' nor of our safety . Why , in what poor esteem do you hold me ! Am I then so	, ' retorted Mr. Wogan . ' ' No , ' retorted Mr. Wogan , ' he will not omit any explanations . ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' '
not escape from the main fact . Duson committed suicide . ” “ He was incited to murder . His letter proves it . ” The Prince shrugged his shoulders . “ By whom ? Ah , how your story would excite ridicule . I seem to hear the laughter now . No , my dear Souspennier , you would bargain for me with Lucille . Look below . Are we likely to part with her just yet ? ” In a corner , behind a gigantic palm , Lucille and Brott were talking together . Lady Carey had drawn Opperman a little distance away . Brott was talking eagerly , his cheeks flushed , his manner earnest . Mr. Sabin turned upon his heel and walked away . CHAPTER XXXII Mr. Sabin , although he had registered at the hotel under his accustomed pseudonym , had taken no pains to conceal his identity , and was well known to the people in authority about the place . He was received with all the respect due to his rank . “ Your Grace will , I trust , accept my most sincere apologies for disturbing you , ” Mr. Hertz , the manager , said , rising and bowing at his entrance . “ We have here , however , an emissary connected with the police come to inquire into the sad incident of this afternoon . He expressed a wish to ask your Grace a question or two with a view to rendering your Grace 's attendance at the inquest unnecessary . ” Mr. Sabin nodded . “ I am perfectly willing , ” he said , “ to answer any questions you may choose to put to me . ” A plain , hard - featured little man , in a long black overcoat , and holding a bowler hat in his hand , bowed respectfully to Mr. Sabin . “ I am much obliged to you , sir , ” he said . “ My name is John Passmore . We do not of course appear in this matter unless the post - mortem should indicate anything unusual in the circumstances of Duson 's death , but it is always well to be prepared , and I ventured to ask Mr. Hertz here to procure for me your opinion as regards the death of your servant . ” “ You have asked me , ” Mr. Sabin said gravely , “ a very difficult question . ” The eyes of the little detective flashed keenly . “ You do not believe then , sir , that he died a natural death ? ” “ I do not , ” Mr. Sabin answered . Mr. Hertz was startled . The detective controlled his features admirably . “ May I ask your reasons , sir ? ” Mr. Sabin lightly shrugged his shoulders . “ I have never known the man to have a day 's illness in his	. ” “ Your Grace , ” said Mr. Sabin , with a little apologies , “ I am not a detective , sir . ” “ I am a detective , sir . ” “ I am a detective , sir , ” said Mr. Sabin . “ I am a detective , sir , ” said Mr. Sabin . “ I am a detective , sir , ” he said . “ I am a detective , ” said Mr. Sabin . “ I am a detective . ” “ I am a detective , ” said Mr. Sabin . “ I am a detective , ” said Mr. Sabin . “ I am a detective . ” “ I am a detective , ” said Mr. Sabin . “ I am a detective . ” “ I am a detective , ” said Mr. Sabin . “ I am a detective . ” “ I am a detective , ” said Mr. Sabin . “ I am a detective , ” said Mr. Sabin . “ I am a detective , ” said Mr. Sabin . “ I am a detective , ” said Mr. Sabin . “ I am a detective , ” said Mr. Sabin . “ I am a detective , ” said Mr. Sabin . “ I am not a detective . ” “ I am a detective , ” said Mr. Sabin . “ I am not a detective . ” “ I am a detective , sir . ” “ Your Grace , ” said Mr. Sabin . “ Your Grace , ” said Mr. Sabin . “ I am not a detective . ” “ Your Grace , sir , ” said Mr. Sabin . “ I am a detective . ” “ Your Grace , your Grace , ” said Mr. Sabin . “ Your Grace , ” said Mr. Sabin
dense vapors , and the air is laden with sulphurous fumes , while the hoarse rumblings and subterranean tremors chill the heart . Beneath your feet are positive evidences of eternal fires , and all about you the might of God . Alfonso was glad to leave this region of the supernatural . He hastened across the Snake River , which winds through Idaho , and pushed on towards the Teton Range , one of many that form the Rocky Mts . In sight are snow - touched sentinel peaks kissed by earliest and latest sun . The Rocky Mts . or Great Continental Divide is a continuation of the famous Andes of South America , and jointly they form the longest and most uniform chain of mountains on the globe . Amid the gorges of this system of mountains , over 3000 miles in length , America 's largest rivers have their birth , and find their outlet into the Atlantic , Arctic , and Pacific Oceans . These mountains are vast vaults that will hold in trust for centuries to come untold supplies of precious metal for the American nations . This general fact did not concern Alfonso . He was ambitious to unlock for his own use only a single box of the huge vault . He was familiar with the wonderful story of Mackay , Fair , Flood , and O'Brien , Kings of the Comstock Lode , and owners of the Big Bonanza , who paid their 600 miners five dollars per day in gold , for eight hours ' labor a third of a mile below the earth 's surface . The Comstock Lode yielded over $ 5,000,000 per month , or a total output of silver and gold of over $ 250,000,000 . For six long weary months Alfonso and his companion searched for gold down the Green River and along the river bottom of the Grand Canyon of the Colorado , till they reached the Needles on the A. & P. Railway . Thence they rode west to Kern River . This stream they followed on horseback into the Sierra Nevada Mountains , all the time searching for precious metals , especially gold . The mountains were crossed over to Owen 's Lake , and a river traced north . Alfonso was prospecting in new fields , but his search thus far was fruitless . His companion sickened and died , but Alfonso bravely climbed among the mountains hoping to cross the crest and reach the cabins of friendly government officials on duty in the park of the big trees in Mariposa County . It was late in the fall , grasses and leaves had browned , Alfonso 's horse had grown thin , and being too weak and lame to go forward , finally died . His provisions had given out ; his own strength and courage had failed ; he needed water for his parched tongue and lips , but	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
, however , his innate caution prevailed . He breathed deeply once and a second time ; then , placing his hand on the laborer 's head again , he asked , in an emphatic and solemn voice,--“But in holy baptism the name Urban was given thee ? ” “ It was , father . ” “ Then peace be with thee , Urban ! ” Chapter XVIII PETRONIUS to VINICIUS : “ Thy case is a bad one , carissime . It is clear that Venus has disturbed thy mind , deprived thee of reason and memory , as well as the power to think of aught else except love . Read some time thy answer to my letter , and thou wilt see how indifferent thy mind is to all except Lygia ; how exclusively it is occupied with her , how it returns to her always , and circles above her , as a falcon above chosen prey . By Pollux ! find her quickly , or that of thee which fire has not turned into ashes will become an Egyptian sphinx , which , enamored , as ‘ tis said , of pale Isis , grew deaf and indifferent to all things , waiting only for night , so as to gaze with stony eyes at the loved one . “ Run disguised through the city in the evening , even honor Christian houses of prayer in thy philosopher 's company . Whatever excites hope and kills time is praiseworthy . But for my friendship 's sake do this one thing : Ursus , Lygia 's slave , is a man of uncommon strength very likely ; hire Croton , and go out three together ; that will be safer and wiser . The Christians , since Pomponia and Lygia belong to them , are surely not such scoundrels as most people imagine . But when a lamb of their flock is in question they are no triflers , as they have shown by carrying away Lygia . When thou seest Lygia thou wilt not restrain thyself , I am sure , and wilt try to bear her away on the spot . But how wilt thou and Chilonides do it ? Croton would take care of himself , even though ten like Ursus defended the maiden . Be not plundered by Chilo , but be not sparing of money on Croton . Of all counsels which I can give this is the best one . “ Here they have ceased to speak of the infant Augusta , or to say that she perished through witchcraft . Poppæa mentions her at times yet ; but Cæsar 's mind is stuffed with something else . Moreover , if it be true that the divine Augusta is in a changed state again , the memory of that child will be blown away without trace . We have been in Naples for some days , or rather in Baiæ	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
all right ! ” Morgan grunted . “ You were mad because I told you to mind your own business . ” Starbright walked away . “ I do n't know who did it , ” he said to Merriwell , explaining the whole matter . “ Dade thinks I threw the stone that struck him , but I would n't be fool enough to bang up my own head in this way . ” “ I 'll try to look into the thing , ” was the promise . “ Dade is too weak to go on with the play . It was a rascally piece of business , and I 'm tempted to call off the battle because of it . The freshmen want you for captain during the continuance of the fight if it 's to go on . But you 're looking pretty weak . ” “ Oh , I 'm all right ! ” Dick earnestly asserted . “ Give us another man in the place of Morgan , and we 'll take the fort from the sophomores , or know why ! ” ------------------------------------------------------------------------ CHAPTER VI CAPTURING THE FORT . The snowball battle was raging again , with Dick Starbright captain of the freshmen and Jack Ready of the sophomores . There had been some hasty preliminary work given to the manufacture of an abundant supply of ammunition . Now , with great heaps of snowballs near each man and deposited along the line of advance , and with other snowy heaps inside the reconstructed fort , the conflict was on once more . “ Do n't throw away your ammunition . Take time to aim , and throw to hit something whenever you throw . It do n't do any good to hammer the walls of the fort . Aim at the openings and at the men behind the walls ! ” These were Starbright 's instructions , and his men were trying to carry them out . The balls for this reason , did not fly so thick and fast as when the sophomores were the attacking force , but they did quite as much execution . Starbright intended to make the preliminary “ rifle - fire ” and “ cannonade ” comparatively short , and charge suddenly , in the effort to take the sophomores by surprise . But when his forces quickly ceased raining snowballs on the white fort and swept forward , they found themselves confronted by the sophomores leaping the walls and coming at them . Ready had ordered a sortie in force , for the purpose of surprising the freshmen . In the front of the walls of the snow fort the contending parties came together . Unfortunately for Ready 's plan , some of his men , seeing the freshmen coming , did not leap over the walls , but remained behind them ; and these , now beginning to shoot snowballs at the enemy ,	. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
there 's no risk , but there 's a big risk . It 's a gamble , and what 's the need to be gambling when we 've got the money safe ? ” “ In plain English , you want to back out at the last moment ? ” “ I do not , and I defy you to say that I do . ” “ Then what 's come to you ? ” “ Here 's the thing that 's come to me . It came to me when I ran me eye down this list . See there , and that 'll tell ye what has come to me . ” He thrust the list in front of Ember . “ It 's Galway you 've got set down there . ” “ Well , and what of it ? ” said Ember . “ What of it ? ” said Mr. Molloy . “ I was born in Galway , and the only sister I ever had is married there . Four sons she has , decent young men by all the accounts I 've had of them . If I have n't been in Galway for thirty years , that 's not to say that I 've no feeling for my own flesh and blood . Why , the first girl I ever courted lived out Barna way . Many 's the time I 've met her in the dusk on the seashore , and she half crying for fear of what her father would do . Katie Blake her name was . They married her to old Timmy Dolan before I 'd been six months out of the country . A fistful of gold he had , and a hard fist it was . I heard tell he beat her , poor Katie . But ye see now , Ember , it 's the same way with your native place and your first love , ye ca n't get quit of them . Now I had n't been a month in Chicago before I was courting another girl , but to save my neck I could n't tell ye what her name was , and ye may blow Chicago to hell to - morrow and I 'll not say a word . ” “ But not Galway ? ” Mr. Ember 's tone was very dry indeed . “ You 've said it . Not Galway . I 'll not stand for it . ” Ember laughed . It was a laugh without merriment , cool , sarcastic . “ Molloy , the man of sentiment ! ” he said . “ Now does n't it strike you that it 's just a little late in the day for this display of feeling ? May I ask why you never raised the interesting subject of your birthplace before ? ” “ Is it sentiment that you 're sarcastic about ? ” said Molloy .	” he said . “ I 've been courted , ” he said . “ I 've been courted , ” he said . “ I 've been courted , ” he said . “ I 've been courted , I 've been courted , I 've been courted , I 've been courted , I 've been courted , I 've been courted , I 've been courted , and I 've been courted . ” “ I 've been courted , ” he said . “ I 've been courted , ” he said . “ I 've been courted , I 've been courted , and I 've been courted , and I 've been courted . ” “ I 've been courted , ” he said . “ I 've been courted , and I 've been courted . ” “ I 've been courted , ” he said . “ I 've been courted , and I 've been courted . ” “ I 've been courted , ” he said . “ I 've been courted , and I 've been courted . ” “ I 've been courted , ” he said . “ I 've been courted , and I 've been courted . ” “ I 've been courted , ” he said . “ I 've been courted . ” “ I 've been courted , ” he said . “ I 've been courted . ” “ I 've been courted , ” he said . “ I 've been courted . ” “ I 've been courted , ” he said . “ I 've got
"and agitated the water of the lagoon . I walked along the shore on the Beehive side . No one was about . It was rather cold , and the air was damp . The pirates were all snugly ensconced in their cells , with the exception of one man , who stood guard over the new passage , notwithstanding that the outer entrance had been blocked . From where he was this man could not see the lagoon , moreover there were only two lamps alight , one on each side of the lake , and the forest of pillars was wrapt in the profoundest obscurity . I was walking about in the shadow , when some one passed me . I saw that he was Thomas Roch . He was walking slowly , absorbed by his thoughts , his brain at work , as usual . Was this not a favorable opportunity to talk to him , to enlighten him about what he was probably ignorant , namely , the character of the people into whose hands he had fallen ? """""""" He can not , """""""" I argued , """""""" know that the Count d'Artigas is none other than Ker Karraje , the pirate . He can not be aware that he has given up a part of his invention to such a bandit . I must open his eyes to the fact that he will never be able to enjoy his millions , that he is a prisoner in Back Cup , and will never be allowed to leave it , any more than I shall . Yes , I will make an appeal to his sentiments of humanity , and point out to him what frightful misfortunes he will be responsible for if he does not keep the secret of his deflagrator . """""""" All this I had said to myself , and was preparing to carry out my resolution , when I suddenly felt myself seized from behind . Two men held me by the arms , and another appeared in front of me . Before I had time to cry out the man exclaimed in English : """""""" Hush ! not a word ! Are you not Simon Hart ? """""""" """""""" Yes , how did you know ? """""""" """""""" I saw you come out of your cell . """""""" """""""" Who are you , then ? """""""" """""""" Lieutenant Davon , of the British Navy , of H.M.S. _ Standard _ , which is stationed at the Bermudas . """""""" Emotion choked me so that it was impossible for me to utter a word . """""""" We have come to rescue you from Ker Karraje , and also propose to carry off Thomas Roch , """""""" he added . """""""" Thomas Roch ? """""""" I stammered . """""""" Yes , the document signed by you was found on the beach at St. George---- """""""" """""""" In a keg , Lieutenant Davon"	""""""""" """""""" Yes , """""""" he said , """""""" I shall be able to enlighten you . """""""" """""""" """""""" Yes , """""""" he added , """""""" I shall be able to enlighten you . """""""" """""""" """""""" Yes , """""""" he added , """""""" I will , """""""" he added , """""""" I will not be able to utter . """""""" """""""" Yes , """""""" he said , """""""" I will , """""""" he said . """""""" Yes , """""""" he stammered . """""""" Yes , """""""" """""""" Yes , """""""" he said , """""""" I will , """""""" he added , """""""" I will , """""""" he added , """""""" I will not be a pirate . """""""" """""""" Yes , """""""" he said , """""""" I will not be a pirate . """""""" """""""" Yes , """""""" he said , """""""" I will not be a pirate . """""""" """""""" Yes , """""""" he said , """""""" I will not be a pirate . """""""" """""""" Yes , """""""" he said , """""""" I will not be a pirate . """""""" """""""" Yes , """""""" he added , """""""" I will not be a pirate , """""""" he said , """""""" I will not be a pirate . """""""" """""""" Yes , """""""" he said , """""""" I will not be a pirate , """""""" he said , """""""" I will not be a pirate . """""""" """""
